----system---- ----total-usage---- ------memory-usage----- -dsk/total- ---procs--- ---load-avg--- -most-expensive- --most-expensive--
     time     |usr sys idl wai stl| used  free  buf   cach| read  writ|run blk new| 1m   5m  15m |  cpu process   |  memory process  
17-10 06:31:28| 96   3   0   0   0|  57G  601M  406M 4486M|   0     0 | 49   0   0|48.4 44.7 47.2|ppgen         44|gnark-cli    22101
17-10 06:31:29| 96   3   0   0   0|  57G  594M  406M 4486M|   0     0 | 50   0   0|48.4 44.7 47.2|ppgen         44|gnark-cli    22101
17-10 06:31:30| 97   3   0   0   0|  57G  590M  406M 4486M|   0    72k| 49   0   0|48.4 44.7 47.2|ppgen         47|gnark-cli    22101
17-10 06:31:31| 97   3   0   0   0|  57G  602M  406M 4486M|   0  8215B| 49   0   0|48.4 44.7 47.2|ppgen         46|gnark-cli    22101
17-10 06:31:32| 97   3   0   0   0|  57G  595M  406M 4486M|   0  4103B| 49   0   0|48.3 44.8 47.2|ppgen         48|gnark-cli    22101
17-10 06:31:33| 97   3   0   0   0|  57G  593M  406M 4486M|   0     0 | 49   0   0|48.3 44.8 47.2|ppgen         45|gnark-cli    22101
17-10 06:31:34| 92   6   0   0   0|  57G  600M  406M 4486M|   0     0 | 50   0  28|48.3 44.8 47.2|ppgen         39|gnark-cli    22101
17-10 06:31:35| 98   3   0   0   0|  57G  597M  406M 4486M|   0    32k| 49   0  42|48.3 44.8 47.2|ppgen         45|gnark-cli    22101
17-10 06:31:36| 98   2   0   0   0|  57G  602M  406M 4486M|   0     0 | 49   0   0|48.3 44.8 47.2|ppgen         49|gnark-cli    22101
17-10 06:31:37| 98   2   0   0   0|  57G  597M  406M 4486M|   0  4078B| 49   0   0|48.3 44.8 47.2|ppgen         49|gnark-cli    22101
17-10 06:31:38| 98   2   0   0   0|  57G  604M  406M 4486M|   0  8190B| 50   0   0|48.3 44.8 47.2|ppgen         49|gnark-cli    22101
17-10 06:31:39| 99   1   0   0   0|  57G  604M  406M 4486M|   0     0 | 49   0   0|48.3 44.8 47.2|ppgen         47|gnark-cli    22101
17-10 06:31:40| 98   2   0   0   0|  57G  599M  406M 4486M|   0    56k| 51   0   0|48.3 44.8 47.2|ppgen         47|gnark-cli    22101
17-10 06:31:41| 99   2   0   0   0|  57G  602M  406M 4486M|   0     0 | 50   0   0|48.3 44.8 47.2|ppgen         46|gnark-cli    22101
17-10 06:31:42| 98   2   0   0   0|  57G  600M  406M 4486M|   0     0 | 49   0   0|48.3 44.9 47.2|ppgen         41|gnark-cli    22101
17-10 06:31:43| 98   2   0   0   0|  57G  599M  406M 4486M|   0  4086B| 49   0   0|48.3 44.9 47.2|ppgen         44|gnark-cli    22101
17-10 06:31:44| 99   2   0   0   0|  57G  596M  406M 4486M|   0  4106B| 49   0   0|48.3 44.9 47.2|ppgen         45|gnark-cli    22101
17-10 06:31:45| 98   2   0   0   0|  57G  592M  406M 4486M|   0    20k| 49   0   0|48.3 44.9 47.2|ppgen         46|gnark-cli    22101
17-10 06:31:46| 98   2   0   0   0|  57G  592M  406M 4486M|   0     0 | 49   0   0|48.3 44.9 47.2|ppgen         44|gnark-cli    22101
17-10 06:31:47| 99   1   0   0   0|  57G  591M  406M 4486M|   0     0 | 51   0   0|48.4 45.0 47.2|ppgen         47|gnark-cli    22101
17-10 06:31:48| 98   2   0   0   0|  57G  606M  406M 4486M|   0     0 | 50   0   0|48.4 45.0 47.2|ppgen         46|gnark-cli    22101
17-10 06:31:49| 98   2   0   0   0|  57G  600M  406M 4486M|   0    84k| 49   0   0|48.4 45.0 47.2|ppgen         44|gnark-cli    22101
17-10 06:31:50| 94   5   0   0   0|  57G  486M  406M 4486M|   0  4095B| 34   0   0|48.4 45.0 47.2|gnark-cli     54|gnark-cli    22101
17-10 06:31:51| 93   8   0   0   0|  58G  322M  406M 4486M|   0     0 | 34   0   0|48.4 45.0 47.2|gnark-cli     55|gnark-cli    22101
17-10 06:31:52| 84  14   0   0   0|  58G  375M  397M 4301M|   0    51k| 34   0   0|47.3 44.8 47.2|gnark-cli     55|gnark-cli    22101
17-10 06:31:53| 86  14   0   0   0|  58G  348M  397M 4278M|   0     0 | 51   0   0|47.3 44.8 47.2|gnark-cli     46|gnark-cli    22101
17-10 06:31:54| 95   4   0   0   0|  58G  360M  397M 4258M|   0     0 | 49   0   0|47.3 44.8 47.2|ppgen         38|gnark-cli    22101
17-10 06:31:55| 91   9   1   0   0|  58G  409M  396M 4108M|   0   104k| 34   0 2.0|47.3 44.8 47.2|gnark-cli     47|gnark-cli    22101
17-10 06:31:56| 91   9   0   0   0|  58G  309M  396M 4108M|   0     0 | 34   0   0|47.3 44.8 47.2|gnark-cli     53|gnark-cli    22101
17-10 06:31:57| 90  10   0   0   0|  58G  330M  391M 3985M|   0     0 | 37   0   0|46.3 44.6 47.1|gnark-cli     52|gnark-cli    22101
17-10 06:31:58| 85  14   0   0   0|  58G  347M  389M 3896M|   0     0 | 35   0   0|46.3 44.6 47.1|gnark-cli     56|gnark-cli    22101
17-10 06:31:59| 94   5   2   0   0|  58G  319M  388M 3888M|   0     0 | 31   0   0|46.3 44.6 47.1|gnark-cli     38|gnark-cli    22100
17-10 06:32:00| 94   5   0   0   0|  58G  794M  384M 3831M|   0    72k| 41   0   0|46.3 44.6 47.1|gnark-cli     37|gnark-cli    21524
17-10 06:32:01| 99   2   0   0   0|  57G 1445M  384M 3831M|   0  8241B| 49   0   0|46.3 44.6 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:02| 98   1   0   0   0|  57G 1446M  384M 3831M|   0     0 | 49   0   0|46.5 44.7 47.1|ppgen         43|gnark-cli    20934
17-10 06:32:03|100   2   0   0   0|  57G 1448M  384M 3831M|   0     0 | 49   0   0|46.5 44.7 47.1|ppgen         45|gnark-cli    20934
17-10 06:32:04| 99   1   0   0   0|  57G 1449M  384M 3831M|   0     0 | 50   0   0|46.5 44.7 47.1|ppgen         45|gnark-cli    20934
17-10 06:32:05| 99   1   0   0   0|  57G 1445M  384M 3831M|   0    36k| 50   0   0|46.5 44.7 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:06| 99   1   0   0   0|  57G 1445M  384M 3831M|   0  4094B| 49   0   0|46.5 44.7 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:07| 97   1   0   0   0|  57G 1444M  384M 3831M|   0  4058B| 50   0   0|46.6 44.7 47.1|ppgen         44|gnark-cli    20934
17-10 06:32:08|100   1   0   0   0|  57G 1447M  384M 3831M|   0     0 | 49   0   0|46.6 44.7 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:09| 98   2   0   0   0|  57G 1444M  384M 3831M|   0    48k| 49   0  20|46.6 44.7 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:10| 98   2   0   0   0|  57G 1443M  384M 3831M|   0    72k| 49   0  10|46.6 44.7 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:11| 98   1   0   0   0|  57G 1443M  384M 3831M|   0     0 | 50   0   0|46.6 44.7 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:12| 99   1   0   0   0|  57G 1442M  384M 3831M|   0  8247B| 49   0   0|46.7 44.8 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:13| 98   2   0   0   0|  57G 1443M  384M 3831M|   0  4076B| 49   0   0|46.7 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:14| 99   1   0   0   0|  57G 1454M  384M 3831M|   0     0 | 49   0   0|46.7 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:15| 99   1   0   0   0|  57G 1454M  384M 3831M|   0    32k| 49   0   0|46.7 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:16| 99   1   0   0   0|  57G 1455M  384M 3831M|   0     0 | 49   0   0|46.7 44.8 47.1|ppgen         45|gnark-cli    20934
17-10 06:32:17| 99   1   0   0   0|  57G 1464M  384M 3831M|   0  4107B| 49   0   0|46.8 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:18| 97   2   0   0   0|  57G 1463M  384M 3831M|   0   183k| 50   0 1.0|46.8 44.8 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:19| 96   4   0   0   0|  57G 1454M  384M 3831M|   0    87k| 51   0  16|46.8 44.8 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:20| 94   5   0   0   0|  57G 1466M  384M 3831M|   0     0 | 54   0   0|46.8 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:21| 96   5   0   0   0|  57G 1464M  384M 3831M|   0    32k| 49   0   0|46.8 44.8 47.1|ppgen         43|gnark-cli    20934
17-10 06:32:22| 95   4   0   0   0|  57G 1463M  384M 3831M|   0     0 | 49   0   0|46.9 44.9 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:23| 97   3   0   0   0|  57G 1461M  384M 3831M|   0  8250B| 49   0   0|46.9 44.9 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:24| 98   2   0   0   0|  57G 1459M  384M 3831M|   0     0 | 49   0   0|46.9 44.9 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:25| 98   1   0   0   0|  57G 1459M  384M 3831M|   0    64k| 47   0   0|46.9 44.9 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:26| 97   3   0   0   0|  57G 1452M  384M 3831M|   0     0 | 47   0   0|46.9 44.9 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:27| 98   2   0   0   0|  57G 1459M  384M 3831M|   0     0 | 50   0 1.0|47.0 45.0 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:28| 98   2   0   0   0|  57G 1458M  384M 3831M|   0     0 | 46   0   0|47.0 45.0 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:29| 98   2   0   0   0|  57G 1453M  384M 3831M|   0  4112B| 37   0   0|47.0 45.0 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:30| 93   6   0   0   0|  57G 1446M  384M 3831M|   0    75k| 35   0   0|47.0 45.0 47.1|ppgen         53|gnark-cli    20934
17-10 06:32:31| 95   5   0   0   0|  57G 1448M  384M 3831M|   0  4126B| 40   0   0|47.0 45.0 47.1|ppgen         45|gnark-cli    20934
17-10 06:32:32| 97   3   0   0   0|  57G 1449M  384M 3831M|   0     0 | 35   0   0|46.0 44.8 47.1|ppgen         50|gnark-cli    20934
17-10 06:32:33| 98   3   0   0   0|  57G 1451M  384M 3831M|   0     0 | 35   0   0|46.0 44.8 47.1|ppgen         54|gnark-cli    20934
17-10 06:32:34| 97   3   0   0   0|  57G 1453M  384M 3831M|   0     0 | 36   0  28|46.0 44.8 47.1|ppgen         51|gnark-cli    20934
17-10 06:32:35| 94   5   0   0   0|  57G 1466M  384M 3831M|   0    28k| 50   0  42|46.0 44.8 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:36| 95   4   0   0   0|  57G 1466M  384M 3831M|   0     0 | 50   0   0|46.0 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:37| 96   4   0   0   0|  57G 1461M  384M 3831M|   0  8220B| 49   0   0|46.1 44.8 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:38| 96   4   0   0   0|  57G 1452M  384M 3831M|   0     0 | 50   0   0|46.1 44.8 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:39| 94   6   0   0   0|  57G 1414M  384M 3868M|  37M    0 | 49 1.0  19|46.1 44.8 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:40| 96   3   0   0   0|  57G 1380M  384M 3884M|  17M  132k| 52   0   0|46.1 44.8 47.1|ppgen         51|gnark-cli    20934
17-10 06:32:41| 95   5   0   0   0|  57G 1372M  385M 3885M|1536k  117k| 50   0  74|46.1 44.8 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:42| 95   4   0   0   0|  57G 1358M  385M 3885M|  24k    0 | 50   0 1.0|46.4 44.9 47.1|ppgen         51|gnark-cli    20934
17-10 06:32:43| 98   3   0   0   0|  57G 1358M  385M 3885M|   0  4166B| 50   0   0|46.4 44.9 47.1|ppgen         52|gnark-cli    20934
17-10 06:32:44| 97   3   0   0   0|  57G 1365M  385M 3885M|   0   166k| 50   0 1.0|46.4 44.9 47.1|ppgen         51|gnark-cli    20934
17-10 06:32:45| 98   2   0   0   0|  57G 1366M  385M 3885M|   0   220k| 50   0   0|46.4 44.9 47.1|ppgen         50|gnark-cli    20934
17-10 06:32:46| 97   3   0   0   0|  57G 1368M  385M 3885M|   0  4100B| 50   0   0|46.4 44.9 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:47| 95   4   0   0   0|  57G 1361M  385M 3885M|   0     0 | 50   0   0|46.6 45.0 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:48| 97   4   0   0   0|  57G 1363M  385M 3885M|   0     0 | 50   0   0|46.6 45.0 47.1|ppgen         51|gnark-cli    20934
17-10 06:32:49| 95   4   0   0   0|  57G 1362M  385M 3885M|   0    84k| 50   0   0|46.6 45.0 47.1|ppgen         52|gnark-cli    20934
17-10 06:32:50| 96   3   0   0   0|  57G 1357M  385M 3885M|   0   194k| 51   0   0|46.6 45.0 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:51| 97   4   0   0   0|  57G 1357M  385M 3885M|   0     0 | 50   0   0|46.6 45.0 47.1|ppgen         49|gnark-cli    20934
17-10 06:32:52| 97   4   0   0   0|  57G 1353M  385M 3885M|   0    12k| 50   0 3.0|46.8 45.0 47.1|ppgen         48|gnark-cli    20934
17-10 06:32:53| 97   2   0   0   0|  57G 1402M  385M 3885M| 144k    0 | 49   0  22|46.8 45.0 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:54|100   1   0   0   0|  57G 1403M  385M 3885M|   0     0 | 50   0   0|46.8 45.0 47.1|ppgen         45|gnark-cli    20934
17-10 06:32:55| 99   1   0   0   0|  57G 1404M  385M 3885M|   0   120k| 50   0 2.0|46.8 45.0 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:56|100   0   0   0   0|  57G 1404M  385M 3885M|   0     0 | 49   0   0|46.8 45.0 47.1|ppgen         47|gnark-cli    20934
17-10 06:32:57| 99   1   0   0   0|  57G 1404M  385M 3885M|   0  8210B| 49   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:58| 99   1   0   0   0|  57G 1408M  385M 3885M|   0   203k| 49   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:32:59| 98   2   1   0   0|  57G 1352M  385M 3885M|   0     0 | 50   0   0|47.0 45.1 47.1|ppgen         36|gnark-cli    20934
17-10 06:33:00| 99   1   0   0   0|  57G 1351M  385M 3885M|   0   129k| 50   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:01| 99   1   0   0   0|  57G 1350M  385M 3885M|   0  4104B| 49   0   0|47.0 45.1 47.1|ppgen         45|gnark-cli    20934
17-10 06:33:02| 99   2   0   0   0|  57G 1349M  385M 3885M|   0  4099B| 49   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:03| 98   2   0   0   0|  57G 1345M  385M 3885M|   0     0 | 50   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:04| 99   1   0   0   0|  57G 1350M  385M 3885M|   0     0 | 49   0   0|47.0 45.1 47.1|ppgen         42|gnark-cli    20934
17-10 06:33:05| 99   1   0   0   0|  57G 1348M  385M 3885M|   0    28k| 49   0   0|47.0 45.1 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:06| 99   1   0   0   0|  57G 1351M  385M 3885M|   0     0 | 49   0   0|47.0 45.1 47.1|ppgen         48|gnark-cli    20934
17-10 06:33:07|100   1   0   0   0|  57G 1353M  385M 3885M|   0  8231B| 49   0   0|47.1 45.2 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:08| 98   1   0   0   0|  57G 1346M  385M 3885M|   0  4078B| 49   0   0|47.1 45.2 47.1|ppgen         47|gnark-cli    20934
17-10 06:33:09| 98   2   0   0   0|  57G 1346M  385M 3885M|   0    52k| 49   0  20|47.1 45.2 47.1|ppgen         47|gnark-cli    20934
17-10 06:33:10| 98   2   0   0   0|  57G 1351M  385M 3885M|   0    88k| 49   0  10|47.1 45.2 47.1|ppgen         49|gnark-cli    20934
17-10 06:33:11| 98   3   0   0   0|  57G 1360M  385M 3885M|   0     0 | 49   0   0|47.1 45.2 47.1|ppgen         47|gnark-cli    20934
17-10 06:33:12| 95   5   0   0   0|  57G 1345M  385M 3885M|   0     0 | 50   0   0|47.3 45.3 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:13| 95   6   0   0   0|  57G 1339M  385M 3885M|   0  4114B| 50   0   0|47.3 45.3 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:14| 92   8   0   0   0|  57G 1335M  385M 3885M|   0  8186B| 50   0   0|47.3 45.3 47.1|ppgen         46|gnark-cli    20934
17-10 06:33:15| 92   8   0   0   0|  57G 1335M  385M 3885M|   0    32k| 49   0   0|47.3 45.3 47.1|ppgen         45|gnark-cli    20934
17-10 06:33:16| 95   6   0   0   0|  57G 1335M  385M 3885M|   0     0 | 49   0   0|47.3 45.3 47.1|ppgen         45|gnark-cli    20934
17-10 06:33:17| 96   4   0   0   0|  57G 1334M  385M 3885M|   0     0 | 49   0   0|47.3 45.3 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:18| 98   3   0   0   0|  57G 1336M  385M 3885M|   0     0 | 49   0   0|47.3 45.3 47.2|ppgen         47|gnark-cli    20934
17-10 06:33:19| 97   2   0   0   0|  57G 1336M  385M 3885M|   0    88k| 49   0 2.0|47.3 45.3 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:20| 98   2   0   0   0|  57G 1336M  385M 3885M|   0    12k| 50   0   0|47.3 45.3 47.2|ppgen         47|gnark-cli    20934
17-10 06:33:21| 99   2   0   0   0|  57G 1337M  385M 3885M|   0     0 | 50   0   0|47.3 45.3 47.2|ppgen         48|gnark-cli    20934
17-10 06:33:22| 99   1   0   0   0|  57G 1336M  385M 3885M|   0     0 | 51   0   0|47.4 45.3 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:23| 98   1   0   0   0|  57G 1336M  385M 3885M|   0     0 | 50   0   0|47.4 45.3 47.2|ppgen         47|gnark-cli    20934
17-10 06:33:24| 99   1   0   0   0|  57G 1335M  385M 3885M|   0  4075B| 49   0   0|47.4 45.3 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:25| 98   1   0   0   0|  57G 1343M  385M 3885M|   0    64k| 50   0   0|47.4 45.3 47.2|ppgen         43|gnark-cli    20934
17-10 06:33:26| 99   2   0   0   0|  57G 1340M  385M 3885M|   0     0 | 49   0   0|47.4 45.3 47.2|ppgen         45|gnark-cli    20934
17-10 06:33:27| 98   2   0   0   0|  57G 1337M  385M 3885M|   0     0 | 49   0   0|47.4 45.4 47.2|ppgen         45|gnark-cli    20934
17-10 06:33:28| 98   1   0   0   0|  57G 1343M  385M 3885M|   0     0 | 50   0   0|47.4 45.4 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:29| 99   1   0   0   0|  57G 1361M  385M 3885M|   0     0 | 51   0   0|47.4 45.4 47.2|ppgen         45|gnark-cli    20934
17-10 06:33:30| 99   1   0   0   0|  57G 1360M  385M 3885M|   0    56k| 49   0   0|47.4 45.4 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:31| 99   1   0   0   0|  57G 1359M  385M 3885M|   0  8200B| 49   0   0|47.4 45.4 47.2|ppgen         46|gnark-cli    20934
17-10 06:33:32| 99   1   0   0   0|  57G 1358M  385M 3885M|   0     0 | 50   0   0|47.5 45.4 47.2|ppgen         47|gnark-cli    20934
17-10 06:33:33| 98   1   0   0   0|  57G 1353M  385M 3885M|   0     0 | 49   0   0|47.5 45.4 47.2|ppgen         45|gnark-cli    20934
17-10 06:33:34| 97   3   0   0   0|  57G 1367M  385M 3885M|   0     0 | 49   0  28|47.5 45.4 47.2|ppgen         42|gnark-cli    20892
17-10 06:33:35| 97   3   0   0   0|  57G 1393M  385M 3885M|   0    28k| 49   0  42|47.5 45.4 47.2|ppgen         45|gnark-cli    20876
17-10 06:33:36| 99   1   0   0   0|  57G 1389M  385M 3885M|   0     0 | 51   0   0|47.5 45.4 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:37| 98   2   0   0   0|  57G 1386M  385M 3885M|   0    12k| 49   0   0|47.6 45.5 47.2|ppgen         45|gnark-cli    20876
17-10 06:33:38| 96   4   0   0   0|  57G 1375M  385M 3885M|   0     0 | 50   0   0|47.6 45.5 47.2|ppgen         47|gnark-cli    20876
17-10 06:33:39| 93   6   0   0   0|  57G 1374M  385M 3885M|   0     0 | 49   0   0|47.6 45.5 47.2|ppgen         45|gnark-cli    20876
17-10 06:33:40| 95   6   0   0   0|  57G 1373M  385M 3885M|   0    32k| 51   0   0|47.6 45.5 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:41| 94   6   0   0   0|  57G 1372M  385M 3885M|   0     0 | 49   0   0|47.6 45.5 47.2|ppgen         45|gnark-cli    20876
17-10 06:33:42| 98   3   0   0   0|  57G 1373M  385M 3885M|   0  8222B| 49   0   0|47.6 45.5 47.2|ppgen         47|gnark-cli    20876
17-10 06:33:43| 97   1   0   0   0|  57G 1373M  385M 3885M|   0  4057B| 49   0   0|47.6 45.5 47.2|ppgen         47|gnark-cli    20876
17-10 06:33:44| 99   1   0   0   0|  57G 1372M  385M 3885M|   0     0 | 50   0   0|47.6 45.5 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:45| 99   1   0   0   0|  57G 1372M  385M 3885M|   0    36k| 50   0   0|47.6 45.5 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:46| 99   1   0   0   0|  57G 1369M  385M 3885M|   0    32k| 50   0   0|47.6 45.5 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:47| 99   1   0   0   0|  57G 1377M  385M 3885M|   0     0 | 49   0   0|47.7 45.6 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:48| 99   1   0   0   0|  57G 1384M  385M 3885M|   0  4122B| 50   0   0|47.7 45.6 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:49| 99   1   0   0   0|  57G 1390M  385M 3885M|   0    84k| 49   0   0|47.7 45.6 47.2|ppgen         46|gnark-cli    20876
17-10 06:33:50| 99   1   0   0   0|  57G 1387M  385M 3885M|   0     0 | 50   0   0|47.7 45.6 47.2|ppgen         44|gnark-cli    20876
17-10 06:33:51| 98   2   0   0   0|  57G 1394M  385M 3885M|   0     0 | 49   0   0|47.7 45.6 47.2|ppgen         45|gnark-cli    20876
17-10 06:33:52| 98   2   0   0   0|  57G 1394M  385M 3885M|   0     0 | 51   0   0|47.8 45.6 47.2|ppgen         44|gnark-cli    20876
17-10 06:33:53| 98   2   0   0   0|  57G 1400M  385M 3885M|   0     0 | 49   0   0|47.8 45.6 47.2|ppgen         47|gnark-cli    20876
17-10 06:33:54| 99   2   0   0   0|  57G 1397M  385M 3885M|   0  4135B| 49   0   0|47.8 45.6 47.2|ppgen         48|gnark-cli    20876
17-10 06:33:55| 98   1   0   0   0|  57G 1395M  385M 3885M|   0   103k| 50   0 2.0|47.8 45.6 47.2|ppgen         45|gnark-cli    20876
